Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,Columbia_300A_SW48_000053_2_p08,Columbia_300A_SW48_000054_3_p08,Columbia_300A_SW48_000055_2_p08,Columbia_300A_SW48_000056_2_p08,Columbia_300A_SW48_000057_2_p08,Columbia_300A_SW48_000058_2_p08,Columbia_300A_SW48_000060_2_p08,Columbia_300A_SW48_000061_2_p08,Columbia_300A_SW48_000062_2_p08,Columbia_300A_SW48_000063_2_p08,Columbia_300A_SW48_000064_2_p08,Columbia_300A_SW48_000065_2_p08,Columbia_300A_SW48_000066_2_p08,Columbia_300A_SW48_000067_2_p08,Columbia_300A_SW48_000051_2_p08,Columbia_300A_SW48_000052_2_p08
111.604115926707,0,0,0,0,0,0,0,0,,None,112.611392393587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224912.3,0
111.605305921406,0,0,0,0,0,0,0,0,,None,112.612582388286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030326.3,0
111.610751324737,0,0,0,0,0,0,0,0,,None,112.618027791617,0,0,0,0,0,0,0,0,0,1093816.9,0,0,0,0,0,0,0,0
111.624717834925,0,0,0,0,0,0,0,0,,None,112.631994301805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143159.4,0
111.624887921225,0,0,0,0,0,0,0,0,,None,112.632164388105,0,0,0,0,0,0,0,0,0,0,0,1174227.8,0,0,0,0,0,0
111.632211226236,0,0,0,0,0,0,0,0,,None,112.639487693116,0,0,0,0,0,0,0,0,0,1306267.9,0,0,0,0,0,0,0,0
111.633673772024,0,0,0,0,0,0,0,0,,None,112.640950238904,0,0,0,0,0,0,0,0,1159338,0,0,0,0,0,0,0,0,0
111.636016871332,0,0,0,0,0,0,0,0,,None,112.643293338212,0,0,0,0,0,0,0,0,0,0,0,1051579.3,0,0,0,0,0,0
111.638175861653,0,0,0,0,0,0,0,0,,None,112.645452328533,0,0,0,0,0,0,0,0,0,0,0,1037307.2,0,0,0,0,0,0
111.640507764575,0,0,0,0,0,0,0,0,,None,112.647784231455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145926.8,0
111.645661714383,0,0,0,0,0,0,0,0,,None,112.652938181263,0,0,0,0,0,0,0,0,1159785.5,0,0,0,0,0,0,0,0,0
111.646241161834,0,0,0,0,0,0,0,0,,None,112.653517628714,0,0,0,0,0,0,0,0,0,1107607.3,0,0,0,0,0,0,0,0
111.648191816748,0,0,0,0,0,0,0,0,,None,112.655468283628,0,0,0,0,0,0,0,0,0,0,0,1105266.8,0,0,0,0,0,0
111.650483027843,0,0,0,0,0,0,0,0,,None,112.657759494723,0,0,0,0,0,0,1039765.6,0,0,0,0,0,0,0,0,0,0,0
111.651031224329,0,0,0,0,0,0,0,0,,None,112.658307691209,0,0,0,0,0,0,0,1043872.6,0,0,0,0,0,0,0,0,0,0
111.655879696083,0,0,0,0,0,0,0,0,,None,112.663156162963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085298,0
111.659057768031,0,0,0,0,0,0,0,0,,None,112.666334234911,0,0,0,0,0,0,0,0,0,0,0,1122674.3,0,0,0,0,0,0
111.659952764018,0,0,0,0,0,0,0,0,,None,112.667229230898,0,0,0,0,0,0,0,0,0,0,0,1084606.3,0,0,0,0,0,0
111.661886755347,0,0,0,0,0,0,0,0,,None,112.669163222227,0,0,0,0,0,0,0,0,0,0,0,1080958.1,0,0,0,0,0,0
111.663873108105,0,0,0,0,0,0,0,0,,None,112.671149574985,0,0,0,0,0,0,0,0,0,0,1039553.6,0,0,0,0,0,0,0
111.668974637734,0,0,0,0,0,0,0,0,,None,112.676251104614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060093.5,0
111.669363636001,0,0,0,0,0,0,0,0,,None,112.676640102881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079157.5,0
111.673234222739,0,0,0,0,0,0,0,0,,None,112.680510689619,0,0,0,0,0,1126870.6,0,0,0,0,0,0,0,0,0,0,0,0
111.683660572293,0,0,0,0,0,0,0,0,,None,112.690937039173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084436.9,0
111.684258569628,0,0,0,0,0,0,0,0,,None,112.691535036508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1112228.8,0
111.68670051704,0,0,0,0,0,0,0,0,,None,112.69397698392,0,0,0,0,0,0,0,0,1127807.8,0,0,0,0,0,0,0,0,0
111.68798298671,0,0,0,0,0,0,0,0,,None,112.69525945359,0,0,0,0,0,0,0,0,0,0,1119044.6,0,0,0,0,0,0,0
111.690691497847,0,0,0,0,0,0,0,0,,None,112.697967964727,0,0,0,0,0,0,0,0,1199103.5,0,0,0,0,0,0,0,0,0
111.69563193509,0,0,0,0,0,0,0,0,,None,112.70290840197,0,0,0,0,0,0,0,0,0,1044777.1,0,0,0,0,0,0,0,0
111.700311498091,0,0,0,0,0,0,0,0,,None,112.707587964971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094060.1,0
111.7005685819,0,0,0,0,0,0,0,0,,None,112.70784504878,0,0,0,0,0,0,0,0,0,0,0,1138724.4,0,0,0,0,0,0
111.71346985319,0,0,0,0,0,0,0,0,,None,112.72074632007,0,0,0,0,0,0,0,0,0,1138684.4,0,0,0,0,0,0,0,0
111.7159008872,0,0,0,0,0,0,0,0,,None,112.72317735408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153273.8,0,0
111.723680806305,0,0,0,0,0,0,0,0,,None,112.730957273185,0,0,0,0,0,0,0,0,0,1034035.9,0,0,0,0,0,0,0,0
111.726992790269,0,0,0,0,0,0,0,0,,None,112.734269257149,0,0,0,0,0,0,0,0,0,0,1161355,0,0,0,0,0,0,0
111.727220378166,0,0,0,0,0,0,0,0,,None,112.734496845046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225071,0
111.729085454016,0,0,0,0,0,0,0,0,,None,112.736361920896,0,0,0,0,0,0,0,0,0,0,0,1143691.1,0,0,0,0,0,0
111.729359311873,0,0,0,0,0,0,0,0,,None,112.736635778753,0,0,0,0,0,0,0,0,1031285.9,0,0,0,0,0,0,0,0,0
111.733209435521,0,0,0,0,0,0,0,0,,None,112.740485902401,0,0,0,0,0,0,0,0,0,0,0,1189247,0,0,0,0,0,0
111.733855755707,0,0,0,0,0,0,0,0,,None,112.741132222587,0,0,0,0,0,0,0,0,0,0,1051362.8,0,0,0,0,0,0,0
111.73434106229,0,0,0,0,0,0,0,0,,None,112.74161752917,0,0,0,1038101.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.735796750671,0,0,0,0,0,0,0,0,,None,112.743073217551,0,0,0,0,0,0,0,0,0,1043831.4,0,0,0,0,0,0,0,0
111.737967661666,0,0,0,0,0,0,0,0,,None,112.745244128546,0,0,0,0,0,0,0,0,0,0,0,0,1028338.3,0,0,0,0,0
111.738293897752,0,0,0,0,0,0,0,0,,None,112.745570364632,0,0,0,0,0,1051675.9,0,0,0,0,0,0,0,0,0,0,0,0
111.738743863453,0,0,0,0,0,0,0,0,,None,112.746020330333,0,0,1039027.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.739647262388,0,0,0,0,0,0,0,0,,None,112.746923729268,0,0,0,0,0,0,0,0,1110685.4,0,0,0,0,0,0,0,0,0
111.741378873057,0,0,0,0,0,0,0,0,,None,112.748655339937,0,0,0,1087764.9,0,0,0,0,0,0,1139438.4,0,0,0,0,0,0,0
111.743054246,0,0,0,0,0,0,0,0,,None,112.75033071288,0,0,0,0,0,0,0,0,1329957.3,0,0,0,0,0,0,0,0,0
111.743403872223,0,0,0,0,0,0,0,0,,None,112.750680339103,0,0,0,0,0,1104649.8,0,0,0,0,0,0,0,0,0,0,0,0
111.743675706251,0,0,0,0,0,0,0,0,,None,112.750952173131,0,0,0,0,0,0,0,0,0,0,1128710.4,0,0,0,0,0,0,0
111.744771011903,0,0,0,0,0,0,0,0,,None,112.752047478783,0,0,0,1131024.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.746207619826,0,0,0,0,0,0,0,0,,None,112.753484086706,0,0,0,0,0,0,0,0,0,0,0,0,1083477.9,0,0,0,0,0
111.751217206734,0,0,0,0,0,0,0,0,,None,112.758493673614,0,0,0,0,0,0,0,0,1207108.9,0,0,0,0,0,0,0,0,0
111.751926664695,0,0,0,0,0,0,0,0,,None,112.759203131575,0,0,0,0,0,0,0,0,0,0,1172522,0,0,0,0,0,0,0
111.752331714774,0,0,0,0,0,0,0,0,,None,112.759608181654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077120.3,0,0
111.753946193607,0,0,0,0,0,0,0,0,,None,112.761222660487,0,0,0,0,0,0,0,0,1087688.9,0,0,0,0,0,0,0,0,0
111.756982565112,0,0,0,0,0,0,0,0,,None,112.764259031992,0,0,0,0,0,0,0,0,0,0,0,0,1088669.4,0,0,0,0,0
111.757874585327,0,0,0,0,0,0,0,0,,None,112.765151052207,0,0,0,0,0,0,0,0,0,0,0,0,0,1065981.9,0,0,0,0
111.758700477739,0,0,0,0,0,0,0,0,,None,112.765976944619,0,0,0,0,1111488.3,0,0,0,0,0,0,0,0,0,0,0,0,0
111.759683625627,0,0,0,0,0,0,0,0,,None,112.766960092507,0,0,0,0,0,0,0,0,0,0,1264621.6,0,0,0,0,0,0,0
111.761934630644,0,0,0,0,0,0,0,0,,None,112.769211097524,0,0,0,0,0,0,0,0,0,1067001.3,0,0,0,0,0,0,0,0
111.762444777091,0,0,0,0,0,0,0,0,,None,112.769721243971,0,0,0,0,0,1139362.9,0,0,0,0,0,0,0,0,0,0,0,0
111.762743303061,0,0,0,0,0,0,0,0,,None,112.770019769941,0,0,0,0,0,0,0,0,0,0,0,1279709.8,0,0,0,0,0,0
111.763862738073,0,0,0,0,0,0,0,0,,None,112.771139204953,0,0,1051238.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.76415862043,0,0,0,0,0,0,0,0,,None,112.77143508731,0,0,0,0,0,0,0,0,0,1165546.3,0,0,0,0,0,0,0,0
111.765271139129,0,0,0,0,0,0,0,0,,None,112.772547606009,0,0,0,0,0,0,0,0,1110460.4,0,0,0,0,0,0,0,0,0
111.766362757515,0,0,0,0,0,0,0,0,,None,112.773639224395,0,0,0,0,0,1268098.8,0,0,0,0,0,0,0,0,0,0,0,0
111.766541756621,0,0,0,0,0,0,0,0,,None,112.773818223501,0,0,0,0,0,1051062.8,0,0,0,0,0,0,0,0,0,0,0,0
111.767009283927,0,0,0,0,0,0,0,0,,None,112.774285750807,0,0,0,0,0,0,0,0,0,0,0,1058213.5,0,0,0,0,0,0
111.769847450593,0,0,0,0,0,0,0,0,,None,112.777123917473,0,0,0,0,0,0,1287972.8,0,0,0,0,0,0,0,0,0,0,0
111.770687652377,0,0,0,0,0,0,0,0,,None,112.777964119257,0,0,0,0,0,0,0,1081959.5,0,0,0,0,0,0,0,0,0,0
111.771841585147,0,0,0,0,0,0,0,0,,None,112.779118052027,0,0,0,0,0,0,0,0,0,1211281.9,0,0,0,0,0,0,0,0
111.772289260244,0,0,0,0,0,0,0,0,,None,112.779565727124,0,0,0,0,0,0,0,0,0,0,0,1164853.4,0,0,0,0,0,0
111.772976641433,0,0,0,0,0,0,0,0,,None,112.780253108313,0,0,0,0,0,0,0,1041639.4,0,0,0,0,0,0,0,0,0,0
111.775190247232,0,0,0,0,0,0,0,0,,None,112.782466714112,0,0,0,0,0,0,0,0,0,0,0,1053585.3,0,0,0,0,0,0
111.777639619139,0,0,0,0,0,0,0,0,,None,112.784916086019,0,0,0,0,0,0,0,1100439.3,0,0,0,0,0,0,0,0,0,0
111.782298436551,0,0,0,0,0,0,0,0,,None,112.789574903431,0,0,0,0,0,0,0,0,0,0,0,0,1283268.3,0,0,0,0,0
111.783013212142,0,0,0,0,0,0,0,0,,None,112.790289679022,0,0,0,0,0,0,0,0,0,0,0,1243952.9,0,0,0,0,0,0
111.783669944549,0,0,0,0,0,0,0,0,,None,112.790946411429,0,0,0,0,1153423.3,0,0,0,0,1098821.4,0,0,0,0,0,0,0,0
111.784393123325,0,0,0,0,0,0,0,0,,None,112.791669590205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093896.5,0
111.784459500833,0,0,0,0,0,0,0,0,,None,112.791735967713,0,0,0,0,0,0,0,0,0,0,1043208.7,0,0,0,0,0,0,0
111.784619703876,0,0,0,0,0,0,0,0,,None,112.791896170756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048995.9,0,0,0
111.78484256088,0,0,0,0,0,0,0,0,,None,112.79211902776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081434.9,0,0
111.785052422565,0,0,0,0,0,0,0,0,,None,112.792328889445,0,0,0,0,0,0,0,0,0,0,0,0,1135632.1,0,0,0,0,0
111.786328553846,0,0,0,0,0,0,0,0,,None,112.793605020726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027190.8,0,0
111.787339806231,0,0,0,0,0,0,0,0,,None,112.794616273111,0,0,0,1050219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.787468652056,0,0,0,0,0,0,0,0,,None,112.794745118936,0,0,0,0,0,1297049.9,0,0,0,0,0,0,0,0,0,0,0,0
111.787908511358,0,0,0,0,0,0,0,0,,None,112.795184978238,0,0,0,0,0,0,0,0,0,1039441.2,0,0,0,0,0,0,0,0
111.788266801752,0,0,0,0,0,0,0,0,,None,112.795543268632,0,0,0,1089110.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.788728542484,0,0,0,0,0,0,0,0,,None,112.796005009364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070230.8,0,0
111.789792099257,0,0,0,0,0,0,0,0,,None,112.797068566137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029424.3,0
111.790364211478,0,0,0,0,0,0,0,0,,None,112.797640678358,0,0,0,0,1271959,0,0,0,0,0,0,0,0,0,0,0,1029348.3,0
111.791376786724,0,0,0,0,0,0,0,0,,None,112.798653253604,0,0,0,1044002.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.792018171749,0,0,0,0,0,0,0,0,,None,112.799294638629,0,0,0,0,0,0,0,0,0,0,0,1160016.5,0,0,0,0,0,0
111.79261766524,0,0,0,0,0,0,0,0,,None,112.79989413212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095487.6,0,0,0
111.793414083111,0,0,0,0,0,0,0,0,,None,112.800690549991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1182968.1,0
111.793814518407,0,0,0,0,0,0,0,0,,None,112.801090985287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048638.5,0,0
111.794614537975,0,0,0,0,0,0,0,0,,None,112.801891004855,0,0,0,0,0,0,0,1065494.5,0,0,0,0,0,0,0,0,0,0
111.794874076602,0,0,0,0,0,0,0,0,,None,112.802150543482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161224.1,0
111.795253534919,0,0,0,0,0,0,0,0,,None,112.802530001799,0,0,0,0,0,0,0,1090190.5,0,0,0,0,0,0,0,0,0,0
111.79616447344,0,0,0,0,0,0,0,0,,None,112.80344094032,0,0,0,0,0,0,0,0,0,1474720.9,0,0,0,0,0,0,0,0
111.796245152787,0,0,0,0,0,0,0,0,,None,112.803521619667,0,0,0,0,0,0,0,0,0,0,0,1038420.3,0,0,0,0,0,0
111.796972362027,0,0,0,0,0,0,0,0,,None,112.804248828907,0,0,0,0,0,0,0,0,0,0,0,0,1063023.5,0,0,0,0,0
111.798620751721,0,0,0,0,0,0,0,0,,None,112.805897218601,0,0,0,1032826.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.798970460552,0,0,0,0,0,0,0,0,,None,112.806246927432,0,0,0,0,0,0,0,0,0,1096544.8,0,0,0,0,0,0,0,0
111.799507491456,0,0,0,0,0,0,0,0,,None,112.806783958336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140266.3,0,0
111.800742741467,0,0,0,0,0,0,0,0,,None,112.808019208347,0,0,0,1155790.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.801050739979,0,0,0,0,0,0,0,0,,None,112.808327206859,0,0,0,1376946.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.801121416903,0,0,0,0,0,0,0,0,,None,112.808397883783,0,0,0,0,0,0,0,0,0,0,1064688,0,0,0,0,0,0,0
111.802029479516,0,0,0,0,0,0,0,0,,None,112.809305946396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038630.2,0,0
111.803421263771,0,0,0,0,0,0,0,0,,None,112.810697730651,0,0,0,0,1159658.5,0,0,0,0,0,0,0,0,0,0,0,0,0
111.803629328216,0,0,0,0,0,0,0,0,,None,112.810905795096,0,0,0,0,0,0,0,0,0,0,0,0,1283783.3,0,0,0,0,0
111.805166531879,0,0,0,0,0,0,0,0,,None,112.812442998759,0,0,1067829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.806163459945,0,0,0,0,0,0,0,0,,None,112.813439926825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027810.1,0,0
111.806412469832,0,0,0,0,0,0,0,0,,None,112.813688936712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032398.4
111.806845311882,0,0,0,0,0,0,0,0,,None,112.814121778762,0,0,0,0,0,0,0,0,0,0,0,0,1063727.1,0,0,0,0,0
111.806941479031,0,0,0,0,0,0,0,0,,None,112.814217945911,0,0,0,0,0,0,0,1052842,0,0,0,0,0,0,0,0,0,0
111.807243553239,0,0,0,0,0,0,0,0,,None,112.814520020119,0,0,0,0,0,1104113,0,0,0,0,0,0,0,0,0,0,0,0
111.808542015669,0,0,0,0,0,0,0,0,,None,112.815818482549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107779.5,0
111.809973295995,0,0,0,0,0,0,0,0,,None,112.817249762875,0,0,0,0,0,0,0,0,0,0,0,0,1035798.9,0,0,0,0,0
111.810954312934,0,0,0,0,0,0,0,0,,None,112.818230779814,0,0,0,0,0,0,0,0,0,0,0,0,0,1028511.5,0,0,0,0
111.811897401178,0,0,0,0,0,0,0,0,,None,112.819173868058,0,0,0,0,0,0,0,0,0,1091216.1,0,0,0,0,0,0,0,0
111.813665679019,0,0,0,0,0,0,0,0,,None,112.820942145899,0,0,0,1213009.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.813926488144,0,0,0,0,0,0,0,0,,None,112.821202955024,0,0,1044784.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.814989440546,0,0,0,0,0,0,0,0,,None,112.822265907426,0,0,0,0,0,0,0,1054961.6,0,0,0,0,0,0,0,0,0,0
111.815186231263,0,0,0,0,0,0,0,0,,None,112.822462698143,0,0,0,0,0,0,1131447,0,0,0,0,0,0,0,0,0,0,0
111.815367345138,0,0,0,0,0,0,0,0,,None,112.822643812018,0,0,0,0,0,0,0,0,0,0,1106563.5,0,0,0,0,0,0,0
111.815626896866,0,0,0,0,0,0,0,0,,None,112.822903363746,0,0,0,0,0,0,0,0,1138434.3,0,0,0,0,0,0,0,0,0
111.817451975945,0,0,0,0,0,0,0,0,,None,112.824728442825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045147.1,0
111.817855426841,0,0,0,0,0,0,0,0,,None,112.825131893721,0,0,0,0,0,0,0,1040309.6,0,0,0,0,0,0,0,0,0,0
111.818751654441,0,0,0,0,0,0,0,0,,None,112.826028121321,0,0,0,1045891.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.821711176251,0,0,0,0,0,0,0,0,,None,112.828987643131,0,0,0,0,1063841.8,0,0,0,0,0,0,0,0,0,0,0,0,0
111.822506413936,0,0,0,0,0,0,0,0,,None,112.829782880816,0,0,1028898.3,0,0,0,0,0,0,0,0,0,0,0,0,1110793.4,0,0
111.822880194039,0,0,0,0,0,0,0,0,,None,112.830156660919,0,0,0,0,0,0,1138062.8,0,0,0,0,0,0,0,0,0,0,0
111.82741642079,0,0,0,0,0,0,0,0,,None,112.83469288767,0,0,1031792.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.828766323694,0,0,0,0,0,0,0,0,,None,112.836042790574,0,0,0,0,0,0,0,0,0,1152327.5,0,0,0,0,0,0,0,0
111.829222163355,0,0,0,0,0,0,0,0,,None,112.836498630235,0,0,0,0,0,0,1042874.4,0,0,0,0,0,0,0,0,0,0,0
111.832174817243,0,0,0,0,0,0,0,0,,None,112.839451284123,0,0,0,0,0,0,0,0,1074393.5,0,0,0,0,0,0,0,0,0
111.832734146363,0,0,0,0,0,0,0,0,,None,112.840010613243,0,0,0,0,0,0,1127670.3,0,0,0,0,0,0,0,0,0,0,0
111.83324114391,0,0,0,0,0,0,0,0,,None,112.84051761079,0,0,0,0,0,0,1064010.3,0,0,0,0,0,0,0,0,0,0,0
111.834853190272,0,0,0,0,0,0,0,0,,None,112.842129657152,0,0,0,0,0,0,0,0,0,0,0,0,0,1035414.4,0,0,0,0
111.836036329605,0,0,0,0,0,0,0,0,,None,112.843312796485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059361.1
111.836609390684,0,0,0,0,0,0,0,0,,None,112.843885857564,0,0,1030507.8,0,0,1063559.8,0,0,0,0,0,0,0,0,0,0,0,0
111.842249768764,0,0,0,0,0,0,0,0,,None,112.849526235644,0,0,0,0,0,0,0,0,1171585.1,0,0,0,0,0,0,0,0,0
111.84263742358,0,0,0,0,0,0,0,0,,None,112.84991389046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058589.5,0,0,0
111.842791307591,0,0,0,0,0,0,0,0,,None,112.850067774471,0,0,0,0,0,0,0,1030624.6,0,0,0,0,0,0,0,0,0,0
111.843501256009,0,0,0,0,0,0,0,0,,None,112.850777722889,0,0,0,0,0,0,0,0,0,1033922.8,0,0,0,0,0,0,0,0
111.845392525692,0,0,0,0,0,0,0,0,,None,112.852668992572,0,0,0,1089648.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.845992407369,0,0,0,0,0,0,0,0,,None,112.853268874249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042581.3,0,0,0
111.846132270705,0,0,0,0,0,0,0,0,,None,112.853408737585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190920.4,0,0
111.846899267073,0,0,0,0,0,0,0,0,,None,112.854175733953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089560.4,0,0
111.847221076269,0,0,0,0,0,0,0,0,,None,112.854497543149,0,0,0,0,0,0,1109639.8,0,0,0,0,0,0,0,0,0,0,0
111.84796039786,0,0,0,0,0,0,0,0,,None,112.85523686474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087105.3,0,0,0
111.848179317116,0,0,0,0,0,0,0,0,,None,112.855455783996,0,0,1030463.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.849172174828,0,0,0,0,0,0,0,0,,None,112.856448641708,0,0,0,0,0,0,0,0,0,0,1126452.1,0,0,0,0,0,0,0
111.850395060911,0,0,0,0,0,0,0,0,,None,112.857671527791,0,0,0,0,0,0,1259581.6,0,0,0,0,0,0,0,0,0,0,0
111.851704103778,0,0,0,0,0,0,0,0,,None,112.858980570658,0,0,0,0,0,0,0,0,0,0,0,0,0,1051669.8,0,0,0,0
111.851785379378,0,0,0,0,0,0,0,0,,None,112.859061846258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031405.1,0,0,0
111.851869822487,0,0,0,0,0,0,0,0,,None,112.859146289367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110413.6,0
111.852022378233,0,0,0,0,0,0,0,0,,None,112.859298845113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209045,0,0,0
111.853187047401,0,0,0,0,0,0,0,0,,None,112.860463514281,0,0,0,0,0,0,1354031.5,0,0,0,0,0,0,0,0,0,0,0
111.853329715446,0,0,0,0,0,0,0,0,,None,112.860606182326,0,0,0,0,0,0,0,0,1073432.6,0,0,0,0,0,0,0,0,0
111.854668088563,0,0,0,0,0,0,0,0,,None,112.861944555443,0,0,0,0,0,0,0,0,0,0,0,0,0,1026913.6,0,0,0,0
111.855607755149,0,0,0,0,0,0,0,0,,None,112.862884222029,0,0,0,0,0,0,0,0,1173452.5,0,0,0,0,0,0,0,1120981.5,0
111.856135081033,0,0,0,0,0,0,0,0,,None,112.863411547913,0,0,0,0,0,0,0,0,0,0,0,0,0,1089501.5,0,0,0,0
111.856469009914,0,0,0,0,0,0,0,0,,None,112.863745476794,0,0,0,0,1050532.3,0,0,0,0,0,0,0,0,0,0,0,0,0
111.857888226158,0,0,0,0,0,0,0,0,,None,112.865164693038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282204.3
111.859374686356,0,0,0,0,0,0,0,0,,None,112.866651153236,0,0,0,0,0,0,0,0,1031905.4,0,0,0,0,0,0,0,0,0
111.859823015291,0,0,0,0,0,0,0,0,,None,112.867099482171,0,0,0,0,0,0,1105445.3,0,0,0,0,0,0,0,0,0,0,0
111.864283184756,0,0,0,0,0,0,0,0,,None,112.871559651636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029755.7,0,0
111.86705717162,0,0,0,0,0,0,0,0,,None,112.8743336385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047731.6,0,0
111.867273170597,0,0,0,0,0,0,0,0,,None,112.874549637477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164831.6,0,0
111.871791282709,0,0,0,0,0,0,0,0,,None,112.879067749589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047508.2,0,0,0
111.872055059531,0,0,0,0,0,0,0,0,,None,112.879331526411,0,0,0,0,0,0,0,0,0,0,1040489.2,0,0,0,0,0,0,0
111.872618164934,0,0,0,0,0,0,0,0,,None,112.879894631814,0,0,0,0,0,0,0,1115235.4,0,0,0,0,0,0,0,0,0,0
111.873028054629,0,0,0,0,0,0,0,0,,None,112.880304521509,0,0,0,0,0,0,0,0,0,0,1056885.1,0,0,0,0,0,0,0
111.87457398638,0,0,0,0,0,0,0,0,,None,112.88185045326,0,0,0,0,0,0,0,0,0,0,0,0,0,1042256.8,0,0,0,0
111.87509198372,0,0,0,0,0,0,0,0,,None,112.8823684506,0,0,0,0,0,0,0,0,0,0,0,0,0,1130780.8,0,0,0,0
111.880384108509,0,0,0,0,0,0,0,0,,None,112.887660575389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099319,0,0
111.880746015739,0,0,0,0,0,0,0,0,,None,112.888022482619,0,0,0,0,0,0,0,0,0,0,1256432.9,0,0,0,0,0,0,0
111.882232928923,0,0,0,0,0,0,0,0,,None,112.889509395803,0,0,0,0,0,0,0,0,0,0,0,0,1086831.6,0,0,0,0,0
111.883654939761,0,0,0,0,0,0,0,0,,None,112.890931406641,0,0,0,0,0,0,0,0,0,0,0,0,0,1108676.4,0,0,0,0
111.884647099469,0,0,0,0,0,0,0,0,,None,112.891923566349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1352167.1
111.88583292858,0,0,0,0,0,0,0,0,,None,112.89310939546,0,0,0,0,0,0,0,0,0,0,0,0,0,1110348.3,0,0,0,0
111.886917553804,0,0,0,0,0,0,0,0,,None,112.894194020684,0,0,0,0,0,0,0,0,1055215.3,0,0,0,0,0,0,0,0,0
111.889482312585,0,0,0,0,0,0,0,0,,None,112.896758779465,0,0,0,1255710.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
